slug,name,positions,age,team,games_played,games_started,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,assist_percentage,block_percentage,box_plus_minus,defensive_box_plus_minus,defensive_rebound_percentage,defensive_win_shares,free_throw_attempt_rate,offensive_box_plus_minus,offensive_rebound_percentage,offensive_win_shares,player_efficiency_rating,steal_percentage,three_point_attempt_rate,total_rebound_percentage,true_shooting_percentage,turnover_percentage,usage_percentage,value_over_replacement_player,win_shares,win_shares_per_48_minutes,height,weight,per game FG,per game FGA,per game 3P,per game 3PA,per game 2P,per game 2PA,per game FT,per game FTA,per game ORB,per game DRB,per game TRB,per game AST,per game STL,per game BLK,per game TOV,per game PF,per game PTS,At Rim FG,At Rim FGA,At Rim FG%,At Rim Ast'd,At Rim %Ast'd,3 to <10 ft FG,3 to <10 ft FGA,3 to <10 ft FG%,3 to <10 ft Ast'd,3 to <10 ft %Ast'd,10 to <16 ft FG,10 to <16 ft FGA,10 to <16 ft FG%,10 to <16 ft Ast'd,10 to <16 ft %Ast'd,16 ft to <3-pt FG,16 ft to <3-pt FGA,16 ft to <3-pt FG%,16 ft to <3-pt Ast'd,16 ft to <3-pt %Ast'd,3-pt FG,3-pt FGA,3-pt FG%,3-pt Ast'd,3-pt %Ast'd
korveky01,Kyle Korver,SHOOTING GUARD,32,ATLANTA HAWKS,71,71,2408,289,609,185,392,87,94,22,260,208,70,24,102,147,13.3,0.8,1.1,0.2,12.4,2.0,0.154,0.9,1.1,3.9,13.5,1.5,0.644,6.8,0.653,13.6,14.2,1.9,5.9,0.11800000000000001,79,212,4.1,8.6,2.6,5.5,1.5,3.1,1.2,1.3,0.3,3.7,4.0,2.9,1.0,0.3,1.4,2.1,12.0,12,18,.667,9,.750,8,16,.500,6,.750,23,47,.489,20,.870,68,148,.459,66,.971,208,446,.466,200,.962
koufoko01,Kosta Koufos,CENTER,24,MEMPHIS GRIZZLIES,80,22,1349,227,459,0,0,60,93,160,258,39,32,71,67,182,4.7,4.4,-1.5,0.1,22.7,2.2,0.203,-1.5,14.0,1.3,16.5,1.3,0.0,18.4,0.514,11.8,19.4,0.2,3.5,0.124,84,245,2.8,5.7,0.0,0.0,2.8,5.7,0.8,1.2,2.0,3.2,5.2,0.5,0.4,0.9,0.8,2.3,6.4,128,221,.579,83,.648,85,197,.431,69,.812,10,24,.417,10,1.000,11,33,.333,11,1.000,,,,,
lambdo01,Doron Lamb,SHOOTING GUARD,22,ORLANDO MAGIC,53,0,695,63,160,36,90,29,36,8,41,43,11,1,27,54,9.3,0.1,-4.6,-1.6,6.7,0.2,0.225,-3.0,1.3,0.3,7.5,0.8,0.563,4.0,0.5429999999999999,13.3,13.3,-0.5,0.5,0.036000000000000004,76,210,1.2,3.0,0.7,1.7,0.5,1.3,0.5,0.7,0.2,0.8,0.9,0.8,0.2,0.0,0.5,1.0,3.6,4,11,.364,1,.250,5,19,.263,3,.600,9,17,.529,3,.333,9,23,.391,6,.667,36,90,.400,33,.917
lambje01,Jeremy Lamb,SHOOTING GUARD,21,OKLAHOMA CITY THUNDER,78,0,1538,263,609,88,247,51,64,27,162,115,56,26,61,143,11.8,1.4,0.1,0.2,11.3,1.8,0.105,-0.1,2.1,1.4,13.4,1.8,0.406,6.9,0.522,8.7,20.1,0.8,3.3,0.102,77,185,3.4,7.8,1.1,3.2,2.2,4.6,0.7,0.8,0.3,2.1,2.4,1.5,0.7,0.3,0.8,1.8,8.5,86,124,.694,54,.628,33,89,.371,15,.455,38,90,.422,14,.368,33,87,.379,22,.667,90,261,.345,80,.889
lawsoty01,Ty Lawson,POINT GUARD,26,DENVER NUGGETS,62,61,2222,347,806,72,202,324,406,40,175,543,100,10,200,113,38.2,0.3,2.3,-0.5,8.5,1.5,0.504,2.9,1.9,4.8,19.0,2.2,0.251,5.2,0.5539999999999999,16.9,22.7,2.5,6.3,0.136,71,195,5.6,13.0,1.2,3.3,4.4,9.7,5.2,6.5,0.6,2.8,3.5,8.8,1.6,0.2,3.2,1.8,17.6,123,214,.575,17,.138,42,95,.442,1,.024,39,98,.398,6,.154,71,197,.360,9,.127,72,202,.356,44,.611
leeco01,Courtney Lee,SHOOTING GUARD,28,MEMPHIS GRIZZLIES,49,47,1469,205,431,49,142,81,90,21,117,83,45,19,48,90,8.7,1.1,0.7,0.8,9.5,1.5,0.209,-0.2,1.7,2.2,13.5,1.6,0.32899999999999996,5.6,0.574,9.3,16.3,1.0,3.7,0.12,77,215,4.2,8.8,1.0,2.9,3.2,5.9,1.7,1.8,0.4,2.4,2.8,1.7,0.9,0.4,1.0,1.8,11.0,85,129,.659,39,.459,32,74,.432,15,.469,40,91,.440,22,.550,85,166,.512,48,.565,78,213,.366,72,.923
leeda02,David Lee,POWER FORWARD,30,GOLDEN STATE WARRIORS,69,67,2288,513,981,0,1,231,296,182,461,147,48,26,152,206,10.9,0.9,1.3,0.3,21.6,3.5,0.302,1.1,8.8,4.1,19.1,1.0,0.001,15.3,0.5660000000000001,12.0,24.3,1.9,7.6,0.16,81,245,7.4,14.2,0.0,0.0,7.4,14.2,3.3,4.3,2.6,6.7,9.3,2.1,0.7,0.4,2.2,3.0,18.2,338,508,.665,252,.746,150,370,.405,82,.547,30,77,.390,16,.533,36,102,.353,33,.917,0,1,.000,0,
leonaka01,Kawhi Leonard,SMALL FORWARD,22,SAN ANTONIO SPURS,66,65,1923,337,645,69,182,101,126,76,336,133,114,50,80,127,10.4,1.9,5.1,3.0,18.9,3.9,0.195,2.1,4.6,3.8,19.4,3.0,0.282,12.1,0.602,10.3,18.3,3.5,7.7,0.193,79,230,5.1,9.8,1.0,2.8,4.1,7.0,1.5,1.9,1.2,5.1,6.2,2.0,1.7,0.8,1.2,1.9,12.8,176,251,.701,101,.574,67,138,.486,20,.299,52,108,.481,19,.365,64,131,.489,31,.484,100,256,.391,90,.900
leuerjo01,Jon Leuer,POWER FORWARD,24,MEMPHIS GRIZZLIES,49,0,642,121,246,23,49,37,47,37,121,20,18,13,27,63,5.2,1.7,1.0,0.0,22.4,0.9,0.191,1.0,6.8,1.1,17.6,1.5,0.19899999999999998,14.6,0.5660000000000001,9.2,21.1,0.5,2.0,0.149,82,228,2.5,5.0,0.5,1.0,2.0,4.0,0.8,1.0,0.8,2.5,3.2,0.4,0.4,0.3,0.6,1.3,6.2,42,63,.667,27,.643,23,50,.460,13,.565,16,38,.421,10,.625,19,51,.373,19,1.000,24,51,.471,24,1.000
lewisra02,Rashard Lewis,SMALL FORWARD,34,MIAMI HEAT,60,6,971,98,236,46,134,26,33,24,86,57,53,8,35,90,8.5,0.7,-0.3,1.0,10.7,1.1,0.14,-1.3,3.2,0.5,10.7,2.9,0.568,7.1,0.535,12.3,14.1,0.4,1.7,0.083,82,215,1.6,3.9,0.8,2.2,0.9,1.7,0.4,0.6,0.4,1.4,1.8,1.0,0.9,0.1,0.6,1.5,4.5,28,41,.683,17,.607,23,48,.479,14,.609,10,21,.476,7,.700,4,18,.222,2,.500,68,193,.352,68,1.000
lillada01,Damian Lillard,POINT GUARD,23,PORTLAND TRAIL BLAZERS,82,82,2937,553,1304,218,554,371,426,35,253,457,64,22,193,197,25.1,0.5,3.2,-0.6,9.2,1.8,0.327,3.8,1.3,7.8,18.6,1.1,0.425,5.3,0.568,11.5,25.0,3.9,9.6,0.157,74,195,6.7,15.9,2.7,6.8,4.1,9.1,4.5,5.2,0.4,3.1,3.5,5.6,0.8,0.3,2.4,2.4,20.7,226,427,.529,60,.265,45,160,.281,7,.156,33,85,.388,6,.182,87,197,.442,21,.241,245,624,.393,140,.571
linje01,Jeremy Lin,POINT GUARD,25,HOUSTON ROCKETS,71,33,2054,295,662,82,229,218,265,34,153,294,68,27,176,166,22.3,1.0,-0.2,-0.4,7.8,1.6,0.4,0.2,2.0,2.8,14.3,1.7,0.34600000000000003,5.1,0.5720000000000001,18.4,20.4,0.9,4.4,0.10300000000000001,75,200,4.2,9.3,1.2,3.2,3.0,6.1,3.1,3.7,0.5,2.2,2.6,4.1,1.0,0.4,2.5,2.3,12.5,131,207,.633,42,.321,54,139,.388,15,.278,13,44,.295,2,.154,35,81,.432,14,.400,87,252,.345,73,.839
livinsh01,Shaun Livingston,POINT GUARD,28,BROOKLYN NETS,76,54,1974,235,487,1,6,158,191,67,179,245,93,31,105,172,20.1,1.3,0.4,1.1,10.8,1.8,0.392,-0.6,4.1,2.6,14.5,2.5,0.012,7.5,0.551,15.5,16.1,1.2,4.4,0.10800000000000001,79,192,3.1,6.4,0.0,0.1,3.1,6.3,2.1,2.5,0.9,2.4,3.2,3.2,1.2,0.4,1.4,2.3,8.3,115,201,.572,59,.513,76,162,.469,21,.276,76,168,.452,11,.145,10,35,.286,1,.100,2,7,.286,1,.500
lopezbr01,Brook Lopez,CENTER,25,BROOKLYN NETS,17,17,533,129,229,0,1,94,115,39,63,16,9,30,28,52,6.1,4.8,3.7,-0.3,14.1,0.5,0.502,4.0,8.8,1.9,25.4,0.9,0.004,11.5,0.629,9.1,27.1,0.8,2.3,0.21100000000000002,84,270,7.6,13.5,0.0,0.1,7.6,13.4,5.5,6.8,2.3,3.7,6.0,0.9,0.5,1.8,1.6,3.1,20.7,51,75,.680,35,.686,42,84,.500,19,.452,15,31,.484,6,.400,21,38,.553,18,.857,0,1,.000,0,
lopezro01,Robin Lopez,CENTER,25,PORTLAND TRAIL BLAZERS,82,82,2603,355,644,0,1,198,242,326,374,73,25,139,84,196,4.2,3.7,1.2,-0.1,15.3,2.6,0.376,1.2,13.6,7.0,17.7,0.5,0.002,14.5,0.605,10.1,14.0,2.1,9.5,0.17600000000000002,84,275,4.3,7.9,0.0,0.0,4.3,7.8,2.4,3.0,4.0,4.6,8.5,0.9,0.3,1.7,1.0,2.4,11.1,268,412,.650,159,.593,83,196,.423,52,.627,29,78,.372,26,.897,18,45,.400,18,1.000,0,1,.000,0,
loveke01,Kevin Love,POWER FORWARD,25,MINNESOTA TIMBERWOLVES,77,77,2797,650,1421,190,505,520,633,224,739,341,59,35,196,136,21.4,1.0,8.9,0.6,29.5,3.7,0.445,8.3,8.5,10.6,26.9,1.0,0.355,18.7,0.591,10.3,28.8,7.7,14.3,0.245,80,251,8.4,18.5,2.5,6.6,6.0,11.9,6.8,8.2,2.9,9.6,12.5,4.4,0.8,0.5,2.5,1.8,26.1,240,359,.669,139,.579,98,238,.412,56,.571,46,130,.354,22,.478,76,190,.400,46,.605,190,505,.376,163,.858
lowryky01,Kyle Lowry,POINT GUARD,27,TORONTO RAPTORS,79,79,2862,457,1080,190,500,313,385,88,281,586,121,15,194,267,34.7,0.4,4.7,0.6,11.5,3.3,0.35600000000000004,4.1,3.6,8.4,20.1,2.2,0.46299999999999997,7.5,0.5670000000000001,13.4,22.9,4.8,11.7,0.19699999999999998,72,196,5.8,13.7,2.4,6.3,3.4,7.3,4.0,4.9,1.1,3.6,4.7,7.4,1.5,0.2,2.5,3.4,17.9,138,233,.592,49,.355,81,196,.413,17,.210,24,74,.324,4,.167,51,144,.354,9,.176,207,542,.382,134,.647
lucasjo02,John Lucas III,POINT GUARD,31,UTAH JAZZ,42,6,591,62,190,25,84,10,16,12,27,42,14,0,22,41,11.1,0.0,-5.9,-1.7,5.4,0.0,0.084,-4.1,2.3,-0.7,5.2,1.2,0.442,3.8,0.40299999999999997,10.0,17.0,-0.6,-0.7,-0.057999999999999996,71,166,1.5,4.5,0.6,2.0,0.9,2.5,0.2,0.4,0.3,0.6,0.9,1.0,0.3,0.0,0.5,1.0,3.8,11,15,.733,6,.545,6,29,.207,1,.167,5,29,.172,2,.400,15,33,.455,5,.333,25,84,.298,25,1.000
macksh01,Shelvin Mack,POINT GUARD,23,ATLANTA HAWKS,73,11,1490,209,501,62,184,64,74,21,139,271,50,2,89,100,28.8,0.1,-1.1,-0.5,10.7,1.2,0.14800000000000002,-0.6,1.6,1.2,13.2,1.7,0.36700000000000005,6.2,0.51,14.3,19.0,0.3,2.3,0.07400000000000001,75,203,2.9,6.9,0.8,2.5,2.0,4.3,0.9,1.0,0.3,1.9,2.2,3.7,0.7,0.0,1.2,1.4,7.5,75,131,.573,27,.360,29,83,.349,10,.345,20,42,.476,9,.450,32,81,.395,10,.312,72,211,.341,50,.694
mahinia01,Ian Mahinmi,CENTER,27,INDIANA PACERS,77,1,1248,91,189,0,1,90,145,107,150,24,41,72,58,207,2.9,4.4,-1.3,2.7,12.9,2.7,0.767,-4.1,10.1,0.7,10.2,1.7,0.005,11.6,0.5379999999999999,18.7,11.4,0.2,3.3,0.129,83,262,1.2,2.5,0.0,0.0,1.2,2.4,1.2,1.9,1.4,1.9,3.3,0.3,0.5,0.9,0.8,2.7,3.5,79,146,.541,44,.557,14,32,.438,11,.786,5,13,.385,5,1.000,6,24,.250,6,1.000,0,1,.000,0,
mariosh01,Shawn Marion,SMALL FORWARD,35,DALLAS MAVERICKS,76,76,2409,341,708,58,162,51,65,132,365,124,90,37,95,125,7.6,1.3,0.2,0.1,17.4,2.1,0.092,0.1,6.4,2.2,13.7,1.9,0.22899999999999998,11.9,0.537,11.4,15.7,1.3,4.3,0.086,79,220,4.5,9.3,0.8,2.1,3.7,7.2,0.7,0.9,1.7,4.8,6.5,1.6,1.2,0.5,1.3,1.6,10.4,170,247,.688,133,.782,90,225,.400,71,.789,40,99,.404,32,.800,3,16,.188,3,1.000,62,180,.344,62,1.000
marshke01,Kendall Marshall,POINT GUARD,22,LOS ANGELES LAKERS,54,45,1564,170,419,71,178,19,36,15,140,477,48,4,150,76,44.3,0.2,-2.4,-2.4,9.6,0.3,0.086,0.0,1.0,0.6,12.6,1.5,0.425,5.3,0.494,25.6,16.3,-0.2,0.9,0.028999999999999998,76,200,3.1,7.8,1.3,3.3,1.8,4.5,0.4,0.7,0.3,2.6,2.9,8.8,0.9,0.1,2.8,1.4,8.0,52,97,.536,10,.192,12,39,.308,2,.167,10,25,.400,1,.100,25,80,.312,8,.320,71,178,.399,62,.873
martica01,Cartier Martin,SMALL FORWARD,29,ATLANTA HAWKS,53,6,822,106,256,56,146,46,61,12,93,31,26,7,33,68,5.9,0.7,-1.4,-0.4,13.0,0.7,0.23800000000000002,-1.0,1.7,0.4,10.9,1.6,0.57,7.4,0.555,10.4,17.5,0.1,1.1,0.064,79,220,2.0,4.8,1.1,2.8,0.9,2.1,0.9,1.2,0.2,1.8,2.0,0.6,0.5,0.1,0.6,1.3,5.9,26,41,.634,22,.846,4,17,.235,2,.500,8,18,.444,6,.750,16,40,.400,13,.812,59,151,.391,56,.949
martike01,Kenyon Martin,POWER FORWARD,36,NEW YORK KNICKS,32,15,633,63,123,0,1,11,19,36,98,50,25,27,26,85,11.9,3.8,0.0,2.1,18.7,0.7,0.154,-2.2,6.5,0.5,12.2,2.1,0.008,12.5,0.521,16.5,11.6,0.3,1.2,0.09,81,234,2.0,3.8,0.0,0.0,2.0,3.8,0.3,0.6,1.1,3.1,4.2,1.6,0.8,0.8,0.8,2.7,4.3,46,65,.708,29,.630,5,23,.217,3,.600,3,10,.300,3,1.000,9,24,.375,8,.889,0,1,.000,0,
martike02,Kevin Martin,SHOOTING GUARD,30,MINNESOTA TIMBERWOLVES,68,68,2177,440,1023,115,297,303,340,34,169,121,66,6,106,123,9.2,0.2,0.3,-0.8,8.7,1.5,0.332,1.1,1.7,3.8,16.3,1.5,0.29,5.1,0.5529999999999999,8.3,25.0,1.3,5.3,0.11699999999999999,79,199,6.5,15.0,1.7,4.4,4.8,10.7,4.5,5.0,0.5,2.5,3.0,1.8,1.0,0.1,1.6,1.8,19.1,130,206,.631,105,.808,56,138,.406,20,.357,58,178,.326,23,.397,81,204,.397,42,.519,115,297,.387,102,.887
matthwe02,Wesley Matthews,SHOOTING GUARD,27,PORTLAND TRAIL BLAZERS,82,82,2780,445,1009,201,511,252,301,51,238,197,76,14,110,176,10.9,0.4,1.9,0.1,9.1,1.9,0.298,1.9,2.0,6.3,15.7,1.4,0.506,5.6,0.588,8.8,19.6,2.7,8.2,0.142,76,220,5.4,12.3,2.5,6.2,3.0,6.1,3.1,3.7,0.6,2.9,3.5,2.4,0.9,0.2,1.3,2.1,16.4,138,215,.642,87,.630,47,128,.367,15,.319,42,103,.408,18,.429,51,121,.421,27,.529,223,578,.386,210,.942
mayooj01,O.J. Mayo,SHOOTING GUARD,26,MILWAUKEE BUCKS,52,23,1346,224,550,84,227,76,88,24,100,113,28,13,95,111,14.6,0.8,-3.4,-2.4,8.8,0.0,0.16,-1.0,2.0,0.0,11.2,1.1,0.413,5.3,0.516,13.9,23.0,-0.5,0.1,0.002,77,210,4.3,10.6,1.6,4.4,2.7,6.2,1.5,1.7,0.5,1.9,2.4,2.2,0.5,0.3,1.8,2.1,11.7,46,83,.554,20,.435,19,57,.333,8,.421,30,66,.455,15,.500,45,117,.385,17,.378,84,227,.370,66,.786
mbahalu01,Luc Mbah a Moute,POWER FORWARD,27,MINNESOTA TIMBERWOLVES,55,2,807,72,161,3,14,37,54,47,72,21,21,9,36,50,3.6,0.8,-3.6,-0.2,10.0,0.6,0.335,-3.4,6.2,0.0,7.5,1.3,0.087,8.0,0.498,16.3,11.6,-0.3,0.6,0.035,80,230,1.3,2.9,0.1,0.3,1.3,2.7,0.7,1.0,0.9,1.3,2.2,0.4,0.4,0.2,0.7,0.9,3.3,62,110,.564,41,.661,6,18,.333,3,.500,0,4,.000,0,,15,44,.341,14,.933,4,17,.235,4,1.000
mccalra01,Ray McCallum,POINT GUARD,22,SACRAMENTO KINGS,45,10,897,113,300,22,59,32,43,18,61,120,22,9,39,69,21.0,0.8,-3.1,-0.8,7.8,0.4,0.14300000000000002,-2.3,2.2,0.0,9.7,1.2,0.19699999999999998,5.0,0.439,10.9,17.6,-0.3,0.4,0.02,75,190,2.5,6.7,0.5,1.3,2.0,5.4,0.7,1.0,0.4,1.4,1.8,2.7,0.5,0.2,0.9,1.5,6.2,40,68,.588,17,.425,14,46,.304,3,.214,10,27,.370,4,.400,27,99,.273,9,.333,22,60,.367,20,.909
mclembe01,Ben McLemore,SHOOTING GUARD,20,SACRAMENTO KINGS,82,55,2187,255,679,95,297,115,143,53,182,82,45,18,96,201,5.8,0.7,-4.0,-1.1,9.5,0.9,0.21100000000000002,-2.9,2.7,-0.1,7.7,1.0,0.43700000000000006,6.1,0.485,11.5,16.9,-1.1,0.8,0.016,75,195,3.1,8.3,1.2,3.6,2.0,4.7,1.4,1.7,0.6,2.2,2.9,1.0,0.5,0.2,1.2,2.5,8.8,87,144,.604,55,.632,16,74,.216,10,.625,11,28,.393,4,.364,46,137,.336,30,.652,95,296,.321,90,.947
mcrobjo01,Josh McRoberts,POWER FORWARD,26,CHARLOTTE BOBCATS,78,78,2360,247,566,105,291,62,85,85,288,333,58,46,83,189,21.9,1.5,2.0,1.5,13.8,3.0,0.15,0.5,4.0,3.5,13.8,1.3,0.514,8.9,0.5479999999999999,12.1,13.4,2.3,6.5,0.132,82,240,3.2,7.3,1.3,3.7,1.8,3.5,0.8,1.1,1.1,3.7,4.8,4.3,0.7,0.6,1.1,2.4,8.5,96,152,.632,63,.656,22,56,.393,14,.636,12,21,.571,7,.583,19,62,.306,17,.895,113,308,.367,110,.973
meeksjo01,Jodie Meeks,SHOOTING GUARD,26,LOS ANGELES LAKERS,77,70,2556,413,892,162,404,221,258,30,164,138,111,4,111,119,8.5,0.1,-0.1,-0.5,6.9,0.7,0.289,0.4,1.3,3.8,14.7,2.1,0.45299999999999996,4.1,0.601,9.9,19.1,1.2,4.5,0.084,76,210,5.4,11.6,2.1,5.2,3.3,6.3,2.9,3.4,0.4,2.1,2.5,1.8,1.4,0.1,1.4,1.5,15.7,175,258,.678,134,.766,32,99,.323,23,.719,18,54,.333,10,.556,26,77,.338,19,.731,162,404,.401,147,.907
middlkh01,Khris Middleton,SMALL FORWARD,22,MILWAUKEE BUCKS,82,64,2460,376,854,120,290,118,137,60,250,169,83,20,123,243,11.7,0.7,-2.3,-1.1,12.0,0.8,0.16,-1.2,2.7,1.9,12.5,1.8,0.34,7.2,0.541,11.9,19.1,-0.2,2.7,0.053,79,222,4.6,10.4,1.5,3.5,3.1,6.9,1.4,1.7,0.7,3.0,3.8,2.1,1.0,0.2,1.5,3.0,12.1,80,145,.552,50,.625,30,95,.316,17,.567,53,114,.465,42,.792,93,210,.443,67,.720,120,290,.414,115,.958
milescj01,C.J. Miles,SHOOTING GUARD,26,CLEVELAND CAVALIERS,51,34,984,178,409,83,211,64,75,18,85,52,46,15,44,103,9.1,1.3,2.4,0.9,9.9,0.9,0.183,1.5,2.0,1.5,16.0,2.4,0.516,5.9,0.569,9.1,22.0,1.1,2.5,0.122,78,220,3.5,8.0,1.6,4.1,1.9,3.9,1.3,1.5,0.4,1.7,2.0,1.0,0.9,0.3,0.9,2.0,9.9,42,69,.609,21,.500,16,40,.400,16,1.000,12,29,.414,10,.833,25,60,.417,17,.680,83,211,.393,77,.928
millean02,Andre Miller,SHOOTING GUARD,37,DENVER NUGGETS,30,2,570,66,144,9,18,35,47,16,57,100,15,7,33,32,25.8,0.9,0.8,0.7,10.8,0.3,0.326,0.1,3.0,0.8,13.4,1.3,0.125,6.9,0.534,16.7,14.7,0.4,1.1,0.091,75,200,2.2,4.8,0.3,0.6,1.9,4.2,1.2,1.6,0.5,1.9,2.4,3.3,0.5,0.2,1.1,1.1,5.9,57,102,.559,17,.298,29,81,.358,6,.207,15,33,.455,1,.067,12,32,.375,1,.083,12,24,.500,11,.917
milleda01,Darius Miller,SMALL FORWARD,23,NEW ORLEANS PELICANS,45,7,723,73,166,25,77,29,36,9,43,43,24,9,22,88,8.7,1.0,-2.8,0.0,7.0,0.2,0.217,-2.8,1.4,0.6,9.0,1.7,0.46399999999999997,4.2,0.55,10.8,12.8,-0.1,0.8,0.055,78,225,1.6,3.7,0.6,1.7,1.1,2.0,0.6,0.8,0.2,1.0,1.2,1.0,0.5,0.2,0.5,2.0,4.4,6,8,.750,1,.167,10,23,.435,5,.500,10,20,.500,5,.500,22,38,.579,19,.864,25,77,.325,23,.920
millemi01,Mike Miller,SMALL FORWARD,33,MEMPHIS GRIZZLIES,82,4,1707,213,443,107,233,46,56,30,177,130,26,5,77,95,11.5,0.2,0.4,-0.3,12.3,1.4,0.126,0.7,2.1,2.6,12.5,0.8,0.526,7.2,0.619,14.1,14.7,1.0,3.9,0.111,80,218,2.6,5.4,1.3,2.8,1.3,2.6,0.6,0.7,0.4,2.2,2.5,1.6,0.3,0.1,0.9,1.2,7.1,33,48,.688,15,.455,11,33,.333,5,.455,11,24,.458,5,.455,52,118,.441,46,.885,121,262,.462,117,.967
millequ01,Quincy Miller,POWER FORWARD,21,DENVER NUGGETS,52,16,789,94,256,30,94,39,55,36,111,26,22,32,48,70,4.9,3.0,-3.7,-0.4,15.2,0.7,0.215,-3.4,4.9,-0.7,8.6,1.4,0.36700000000000005,10.1,0.45899999999999996,14.6,17.7,-0.4,0.0,0.002,81,210,1.8,4.9,0.6,1.8,1.2,3.1,0.8,1.1,0.7,2.1,2.8,0.5,0.4,0.6,0.9,1.3,4.9,39,74,.527,20,.513,11,28,.393,3,.273,3,20,.150,2,.667,11,40,.275,4,.364,30,94,.319,28,.933
millspa02,Patty Mills,POINT GUARD,25,SAN ANTONIO SPURS,81,2,1527,309,666,135,318,73,82,34,135,149,68,9,63,114,15.3,0.4,4.0,1.1,9.6,2.1,0.12300000000000001,2.9,2.6,3.4,18.7,2.3,0.47700000000000004,6.2,0.588,8.2,22.6,2.3,5.6,0.175,73,180,3.8,8.2,1.7,3.9,2.1,4.3,0.9,1.0,0.4,1.7,2.1,1.8,0.8,0.1,0.8,1.4,10.2,72,101,.713,46,.639,22,50,.440,14,.636,20,53,.377,4,.200,91,206,.442,20,.220,167,397,.421,122,.731
millspa01,Paul Millsap,POWER FORWARD,28,ATLANTA HAWKS,74,73,2482,483,1047,76,212,286,391,154,473,232,129,78,185,210,16.2,2.5,2.8,1.3,21.9,4.0,0.373,1.4,7.2,2.7,19.8,2.6,0.20199999999999999,14.6,0.545,13.2,25.7,3.0,6.7,0.129,79,250,6.5,14.1,1.0,2.9,5.5,11.3,3.9,5.3,2.1,6.4,8.5,3.1,1.7,1.1,2.5,2.8,17.9,244,395,.618,159,.652,113,270,.419,70,.619,44,117,.376,18,.409,38,129,.295,29,.763,85,239,.356,83,.976
mohamna01,Nazr Mohammed,CENTER,36,CHICAGO BULLS,80,1,562,54,126,0,0,16,30,66,109,20,14,30,37,77,5.8,4.1,-3.9,1.2,21.7,1.2,0.23800000000000002,-5.1,13.6,-0.4,10.1,1.3,0.0,17.7,0.445,21.0,14.5,-0.3,0.8,0.07,82,221,0.7,1.6,0.0,0.0,0.7,1.6,0.2,0.4,0.8,1.4,2.2,0.3,0.2,0.4,0.5,1.0,1.6,31,55,.564,12,.387,11,27,.407,9,.818,6,25,.240,4,.667,6,20,.300,5,.833,,,,,
monrogr01,Greg Monroe,POWER FORWARD,23,DETROIT PISTONS,82,82,2690,504,1015,0,1,241,367,256,504,171,91,47,166,205,10.3,1.4,0.1,-0.6,21.6,2.3,0.36200000000000004,0.6,9.9,3.7,18.1,1.7,0.001,15.4,0.531,12.4,21.4,1.4,5.9,0.106,83,265,6.1,12.4,0.0,0.0,6.1,12.4,2.9,4.5,3.1,6.1,9.3,2.1,1.1,0.6,2.0,2.5,15.2,336,532,.632,206,.613,120,326,.368,47,.392,25,61,.410,14,.560,23,95,.242,14,.609,0,1,.000,0,
mooreet01,E'Twaun Moore,SHOOTING GUARD,24,ORLANDO MAGIC,79,3,1506,195,456,57,161,52,68,29,107,112,60,13,55,106,11.8,0.7,-1.6,0.3,8.1,1.1,0.149,-1.9,2.2,0.6,11.1,2.0,0.353,5.1,0.513,10.2,16.4,0.2,1.7,0.055,75,191,2.5,5.8,0.7,2.0,1.7,3.7,0.7,0.9,0.4,1.4,1.7,1.4,0.8,0.2,0.7,1.3,6.3,52,95,.547,27,.519,40,85,.471,17,.425,18,51,.353,6,.333,28,64,.438,12,.429,57,161,.354,53,.930
morrima03,Marcus Morris,SMALL FORWARD,24,PHOENIX SUNS,82,1,1800,288,651,99,260,121,159,84,235,88,72,18,95,157,7.6,0.8,0.5,-0.1,14.6,1.8,0.244,0.6,5.2,2.3,14.8,2.0,0.39899999999999997,9.9,0.552,11.6,19.9,1.1,4.2,0.111,80,235,3.5,7.9,1.2,3.2,2.3,4.8,1.5,1.9,1.0,2.9,3.9,1.1,0.9,0.2,1.2,1.9,9.7,72,110,.655,41,.569,17,50,.340,6,.353,53,109,.486,17,.321,47,122,.385,19,.404,99,260,.381,94,.949
morrima02,Markieff Morris,POWER FORWARD,24,PHOENIX SUNS,81,0,2153,411,845,34,108,259,327,139,346,144,68,51,147,232,10.9,1.8,1.0,0.2,18.0,2.4,0.387,0.8,7.3,4.0,18.4,1.6,0.128,12.6,0.564,12.9,23.2,1.6,6.4,0.14300000000000002,80,245,5.1,10.4,0.4,1.3,4.7,9.1,3.2,4.0,1.7,4.3,6.0,1.8,0.8,0.6,1.8,2.9,13.8,160,243,.658,97,.606,59,147,.401,22,.373,89,186,.478,35,.393,69,161,.429,45,.652,34,108,.315,30,.882
